seed,frame,n_obs,ddpm_rmse,ddpm_mag_err,ddpm_ang_err_deg,vcnn_rmse,vcnn_mag_err,vcnn_ang_err_deg,stream_full_rmse,stream_full_mag_err,stream_full_ang_err_deg,divergentunet_rmse,divergentunet_mag_err,divergentunet_ang_err_deg,unconstrained_rmse,unconstrained_mag_err,unconstrained_ang_err_deg,linstream_rmse,linstream_mag_err,linstream_ang_err_deg
74,4509,121,0.14931140837636098,0.13359802961349487,46.589481353759766,0.05818966969162433,0.061807893216609955,7.704380989074707,0.09099003216636622,0.0632445365190506,23.728370666503906,0.1687872753869775,0.16260159015655518,53.12971496582031,0.06391509490679857,0.06660887598991394,17.4995059967041,0.21495968624809694,0.19135476648807526,85.00862121582031
75,11627,127,0.07385674409984569,0.06788872927427292,25.87556266784668,0.032495318905127864,0.03251885995268822,8.367452621459961,0.04586938063092817,0.0338670052587986,23.876047134399414,0.0759445353650203,0.06721532344818115,20.031475067138672,0.055839329764523,0.046546321362257004,20.903018951416016,0.05650155890970056,0.0412902906537056,29.891010284423828
76,9350,130,0.04393549363055131,0.023876873776316643,33.84184646606445,0.042824668423393074,0.02750803902745247,34.09101867675781,0.04419103541408858,0.02554793283343315,36.62674331665039,0.03666632842318227,0.022634020075201988,29.38294792175293,0.07519982847909559,0.05667196214199066,37.70553207397461,0.06270993424455616,0.037716131657361984,71.68124389648438
77,2164,125,0.10356458483615527,0.05765153467655182,38.988739013671875,0.04141936620409997,0.038360144942998886,9.244860649108887,0.07061022080612145,0.05682355538010597,21.802631378173828,0.10759262893425338,0.0678858757019043,38.90019226074219,0.06307522067726593,0.06415583193302155,16.624353408813477,0.13288241050740893,0.12807339429855347,40.90495681762695
78,13855,149,0.09945228778854591,0.07733619958162308,60.46547317504883,0.07184794017501604,0.0668996050953865,22.276378631591797,0.06367233284038616,0.05178901553153992,35.53810501098633,0.09811531837109297,0.07183215022087097,53.76321792602539,0.058268931948554474,0.039134956896305084,34.121944427490234,0.07416744621266487,0.05349552631378174,37.81482696533203
79,2243,109,0.12650472229642817,0.06268918514251709,121.56222534179688,0.05892160920927908,0.037697918713092804,33.621883392333984,0.07273081392589455,0.06397243589162827,42.05278015136719,0.12485895290394927,0.06991922855377197,126.3576431274414,0.058001501404395826,0.053810231387615204,29.23310089111328,0.11143573242868472,0.07199133932590485,93.74126434326172
80,16260,131,0.1419603339280659,0.1239280104637146,33.31508255004883,0.05573863265909631,0.037469033151865005,32.61913299560547,0.07166170845239796,0.051456667482852936,34.853248596191406,0.11878538566876966,0.08265960216522217,35.271793365478516,0.0721979261973633,0.05448223277926445,42.730628967285156,0.07402970598156293,0.04777437075972557,28.068817138671875
81,2160,136,0.10146780183007853,0.09543288499116898,87.42507934570312,0.03644469597539629,0.029277771711349487,13.652758598327637,0.06214409388678361,0.050565820187330246,35.659542083740234,0.09789396651554959,0.10976395010948181,68.56099700927734,0.04181298566193118,0.029554501175880432,22.243101119995117,0.19995287956342953,0.03456578776240349,142.80746459960938
82,13828,142,0.10320956952210318,0.07871346920728683,38.357357025146484,0.08968301903741933,0.07882905006408691,26.953685760498047,0.07543142579585342,0.055992454290390015,27.77231788635254,0.11119954437064479,0.07946345210075378,39.01587677001953,0.11671567529286578,0.07207943499088287,43.65858840942383,0.1125331553465608,0.08473812788724899,35.99033737182617
83,13877,133,0.15507494436881017,0.0885947123169899,49.56888961791992,0.06841507483347768,0.06010430306196213,25.130407333374023,0.08306733388003311,0.061002228409051895,32.922061920166016,0.14799671176287119,0.08300722390413284,47.26860809326172,0.05671183747090155,0.047393668442964554,25.752735137939453,0.11598449676292004,0.06717585772275925,44.71112823486328
84,11611,143,0.06645238553568181,0.05971792712807655,33.564720153808594,0.02703282789036337,0.014662991277873516,27.245567321777344,0.040969021870095344,0.021727504208683968,38.00468826293945,0.04975026946321687,0.03479455038905144,32.29305648803711,0.057737930988254416,0.04859995096921921,37.8780517578125,0.052199584331787015,0.03377513960003853,33.53604507446289
85,11708,117,0.052351361683686086,0.03647337853908539,34.62084197998047,0.04158226869171643,0.025137100368738174,31.58721160888672,0.046058284155768264,0.027397895231842995,32.42485427856445,0.04291196884993869,0.03293192759156227,27.709009170532227,0.07161834504477728,0.03589263930916786,60.0493278503418,0.052197724516316116,0.032503560185432434,32.78508377075195
86,16345,139,0.16300668890320655,0.14001420140266418,34.81813049316406,0.05284640658211902,0.04361267387866974,17.806875228881836,0.1052822341191702,0.07929234951734543,23.010129928588867,0.12925034334307933,0.11215291917324066,24.94228172302246,0.07493267974900046,0.05241931974887848,28.24213409423828,0.07743397925215456,0.04346521943807602,35.08544921875
87,11546,128,0.05023318256897051,0.03845363110303879,82.19300079345703,0.04237368283633767,0.03103896789252758,50.00910949707031,0.04050571009964826,0.024294309318065643,43.38021469116211,0.04263296438298554,0.03787943348288536,48.19594192504883,0.053407372705762686,0.04612458497285843,33.6368522644043,0.04169723716243946,0.023029988631606102,43.325660705566406
88,9241,139,0.08804792961141433,0.056983716785907745,65.41803741455078,0.047712382696815214,0.03638642281293869,25.875761032104492,0.06387278647504448,0.04771074652671814,27.52802848815918,0.07754905632478686,0.06063169240951538,38.43939971923828,0.08714016437120689,0.06228918209671974,30.545875549316406,0.08786158377808302,0.05683836340904236,40.97649002075195
89,16178,140,0.04140724705377828,0.0336836576461792,38.586830139160156,0.03347878954312782,0.018959198147058487,43.59758758544922,0.039096153958474766,0.020082492381334305,44.968353271484375,0.026523669511920308,0.018535198643803596,21.67418670654297,0.10710560960662067,0.0791119709610939,77.3095932006836,0.03908206277587794,0.021384606137871742,43.33399200439453
90,11613,138,0.05917603777063447,0.030618296936154366,85.82376098632812,0.03796477289105487,0.026633618399500847,54.30895233154297,0.03922030854526298,0.02203032560646534,63.53293228149414,0.055184185992576,0.021556338295340538,106.07694244384766,0.07856872438190741,0.04650817811489105,86.28913879394531,0.06690008609749158,0.030808089300990105,108.3825454711914
91,13858,135,0.11591597871675073,0.07059925049543381,76.21490478515625,0.10183340056061256,0.0681217610836029,53.47859573364258,0.09519000972059044,0.061120882630348206,45.95941162109375,0.11045904633786569,0.07312966138124466,74.37728118896484,0.06110333932138848,0.045124128460884094,33.17568588256836,0.09704614716639291,0.062278345227241516,48.280460357666016
92,9154,142,0.0824092457435126,0.07591201364994049,24.502376556396484,0.022187515090973966,0.017516903579235077,7.212222576141357,0.06995765333892953,0.057541243731975555,22.59190559387207,0.08755888513258907,0.0680590346455574,38.231201171875,0.039031851132204406,0.029567670077085495,18.858009338378906,0.05033146274388021,0.050551146268844604,16.15604591369629
93,16341,139,0.07462616937402242,0.06166541203856468,41.770240783691406,0.0694989735536555,0.044901568442583084,46.01664352416992,0.10070292972904238,0.07541496306657791,52.189151763916016,0.07821633978095731,0.06678332388401031,42.36423873901367,0.07420609281839513,0.06570331752300262,34.43514633178711,0.06582965469678101,0.05438892915844917,35.86888122558594
94,2138,130,0.1468526660098042,0.10753460228443146,50.99013137817383,0.062428558754193245,0.06125198304653168,11.5250244140625,0.08746658833322311,0.07854320108890533,23.002918243408203,0.1492545051822712,0.1082163155078888,51.65217208862305,0.05644332024496902,0.0485985167324543,13.469975471496582,0.14735204186873982,0.15644216537475586,42.009700775146484
95,9155,147,0.09422118964589367,0.09067465364933014,24.565248489379883,0.021935113782360856,0.017814235761761665,7.655412673950195,0.06801947575098939,0.04161426052451134,23.129127502441406,0.0971061027836262,0.06184235215187073,48.29935073852539,0.046512079567882315,0.0430893711745739,23.553600311279297,0.046509185556432485,0.03522171080112457,12.058512687683105
96,14013,134,0.05096415377397406,0.023501737043261528,88.46907806396484,0.03511618532901312,0.024921627715229988,46.70972442626953,0.05190322581440882,0.024119868874549866,63.26806640625,0.05115942494496376,0.02190033532679081,87.27562713623047,0.07178283648352225,0.03870777785778046,72.65355682373047,0.05387949265580782,0.03685654699802399,64.3683853149414
97,2295,138,0.06410135319407242,0.04601430147886276,69.10562896728516,0.039042635556634474,0.028137389570474625,20.4267635345459,0.04408827217199938,0.03690258041024208,34.440704345703125,0.06023208046787133,0.05991797521710396,59.588741302490234,0.038601338854057955,0.024186067283153534,23.74578094482422,0.03416716919002923,0.02903093211352825,21.793071746826172
98,6850,127,0.08350547200966807,0.04579072818160057,68.2119140625,0.1448217126631459,0.039297204464673996,107.56520080566406,0.07745823663887243,0.04976195469498634,55.01645278930664,0.08078755294184556,0.060678694397211075,62.967735290527344,0.056916233531194016,0.04211321100592613,29.9044246673584,0.11592489434857531,0.12201868742704391,31.139570236206055
99,16345,107,0.15949273489449411,0.14325498044490814,33.85835266113281,0.040124558102105565,0.03558725491166115,13.851253509521484,0.09028518565538422,0.06832289695739746,24.08119010925293,0.12790092559692562,0.10607817769050598,24.9062557220459,0.06567833702122688,0.05229271948337555,29.88636016845703,0.08203193151688869,0.04262803867459297,34.391212463378906
